Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,Kernel_ID,CPC_CPC_STAT_STALL,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQC_DCACHE_HITS,SQC_TC_STALL,SQ_BUSY_CYCLES,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VMEM,SQ_INSTS_VSKIPPED,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,TA_FLAT_READ_WAVEFRONTS_sum,TA_TOTAL_WAVEFRONTS_sum,TCC_CC_REQ_sum,TCC_EA0_RDREQ_DRAM_sum,TCC_EA0_RDREQ_sum,TCC_NC_REQ_sum,TCP_TCC_CC_WRITE_REQ_sum,TCP_TCC_NC_ATOMIC_REQ_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum
256,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735723748316,12735723790973,257,125,82904.0,230967.0,60741.0,0.0,2544889.0,0.0,262144.0,0.0,10851772.0,10851772.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
257,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735724167828,12735724192644,258,196,138796.0,474879.0,0.0,0.0,1524276.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
258,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735724581166,12735724623943,259,125,79802.0,231136.0,60760.0,0.0,2546550.0,0.0,262144.0,0.0,10359878.0,10359878.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
259,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735725009338,12735725034194,260,196,145920.0,507743.0,0.0,0.0,1538531.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
260,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735725415219,12735725458397,261,125,81926.0,239552.0,60794.0,0.0,2543021.0,0.0,262144.0,0.0,8655990.0,8655990.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
261,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735725857302,12735725881798,262,196,143012.0,487262.0,0.0,0.0,1509708.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
262,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735726274769,12735726317306,263,125,78689.0,220280.0,60726.0,0.0,2542416.0,0.0,262144.0,0.0,11139526.0,11139526.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
263,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735726711962,12735726736738,264,196,142995.0,502958.0,0.0,0.0,1534099.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
264,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735727107459,12735727150076,265,125,78651.0,225646.0,60808.0,0.0,2536975.0,0.0,262144.0,0.0,7935582.0,7935582.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
265,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735727536914,12735727561690,266,196,137331.0,489852.0,0.0,0.0,1535110.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
266,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735727942314,12735727984850,267,125,78518.0,229973.0,60731.0,0.0,2540407.0,0.0,262144.0,0.0,12294146.0,12294146.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
267,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735728380027,12735728404924,268,196,142084.0,493369.0,0.0,0.0,1528585.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
268,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735728798858,12735728841715,269,125,76460.0,227959.0,60809.0,0.0,2541235.0,0.0,262144.0,0.0,8606444.0,8606444.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
269,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735729233484,12735729258621,270,196,143903.0,497289.0,0.0,0.0,1538457.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
270,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735729643575,12735729686873,271,125,79258.0,227987.0,60780.0,0.0,2548570.0,0.0,262144.0,0.0,8823746.0,8823746.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
271,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735730070463,12735730095280,272,196,142527.0,512597.0,0.0,0.0,1539009.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
272,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735730473097,12735730516235,273,125,76054.0,216425.0,60676.0,0.0,2556050.0,0.0,262144.0,0.0,14902022.0,14902022.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
273,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735730893651,12735730918588,274,196,143407.0,502590.0,0.0,0.0,1545265.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
274,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735731293038,12735731335655,275,125,81230.0,216588.0,60736.0,0.0,2551473.0,0.0,262144.0,0.0,11642970.0,11642970.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
275,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735731721950,12735731746726,276,196,136401.0,494308.0,0.0,0.0,1536375.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
276,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735732157658,12735732199954,277,125,83504.0,226102.0,60714.0,0.0,2539696.0,0.0,262144.0,0.0,12521324.0,12521324.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
277,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735732579455,12735732604111,278,196,141116.0,499894.0,0.0,0.0,1535138.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
278,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735732977317,12735733020415,279,125,74673.0,233035.0,60735.0,0.0,2549756.0,0.0,262144.0,0.0,11065342.0,11065342.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
279,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735733409418,12735733433994,280,196,142734.0,483578.0,0.0,0.0,1532447.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
280,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735733818666,12735733861644,281,125,70243.0,229550.0,60729.0,0.0,2554370.0,0.0,262144.0,0.0,11819462.0,11819462.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
281,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735734241265,12735734266162,282,196,139349.0,474269.0,0.0,0.0,1530698.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
282,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735734643658,12735734686916,283,125,82485.0,235498.0,60664.0,0.0,2555510.0,0.0,262144.0,0.0,15686298.0,15686298.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
283,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735735064012,12735735088668,284,196,144713.0,486908.0,0.0,0.0,1523659.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
284,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735735476107,12735735518764,285,125,82699.0,239536.0,60812.0,0.0,2542686.0,0.0,262144.0,0.0,8887252.0,8887252.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
285,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735735897663,12735735922440,286,196,143625.0,485438.0,0.0,0.0,1526085.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
286,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735736306230,12735736348847,287,125,72277.0,229862.0,60737.0,0.0,2536094.0,0.0,262144.0,0.0,11362132.0,11362132.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
287,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735736721573,12735736746189,288,196,142381.0,489722.0,0.0,0.0,1523603.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
288,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735737133668,12735737176645,289,125,81190.0,237726.0,60722.0,0.0,2546460.0,0.0,262144.0,0.0,11525048.0,11525048.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
289,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735737554663,12735737579199,290,196,137288.0,494160.0,0.0,0.0,1523632.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
290,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735737958620,12735738001597,291,125,71042.0,213052.0,60740.0,0.0,2553234.0,0.0,262144.0,0.0,10857354.0,10857354.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
291,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735738372920,12735738397656,292,196,144227.0,492263.0,0.0,0.0,1535095.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
292,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735738782890,12735738825466,293,125,73821.0,204523.0,60828.0,0.0,2543184.0,0.0,262144.0,0.0,8230106.0,8230106.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
293,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735739211703,12735739236359,294,196,144214.0,490628.0,0.0,0.0,1521873.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
294,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735739612452,12735739654989,295,125,78063.0,229238.0,60744.0,0.0,2547054.0,0.0,262144.0,0.0,11319674.0,11319674.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
295,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735740043470,12735740068086,296,196,137536.0,492820.0,0.0,0.0,1527460.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
296,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735740436642,12735740479379,297,125,80459.0,242028.0,60886.0,0.0,2532034.0,0.0,262144.0,0.0,8371512.0,8371512.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
297,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735740852626,12735740877563,298,196,143666.0,496121.0,0.0,0.0,1528145.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
298,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735741251892,12735741295110,299,125,78983.0,233523.0,60820.0,0.0,2546885.0,0.0,262144.0,0.0,8877134.0,8877134.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
299,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735741662904,12735741687841,300,196,139141.0,506132.0,0.0,0.0,1536411.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
300,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735742068865,12735742111482,301,125,82956.0,207027.0,60810.0,0.0,2529299.0,0.0,262144.0,0.0,8616374.0,8616374.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
301,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735742482845,12735742507541,302,196,146277.0,500468.0,0.0,0.0,1534278.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
302,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735742889127,12735742931944,303,125,81726.0,235446.0,60819.0,0.0,2542155.0,0.0,262144.0,0.0,9168246.0,9168246.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
303,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735743312126,12735743337143,304,196,146228.0,503521.0,0.0,0.0,1541375.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
304,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735743708786,12735743751644,305,125,79004.0,230824.0,60739.0,0.0,2548137.0,0.0,262144.0,0.0,11271842.0,11271842.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
305,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735744132909,12735744157885,306,196,140503.0,493293.0,0.0,0.0,1533796.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
306,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735744532054,12735744574751,307,125,74548.0,233992.0,60729.0,0.0,2542486.0,0.0,262144.0,0.0,12123294.0,12123294.0,0.0,262144.0,0.0,200.0,200.0,0.0,0.0,0.0,4194304.0,0.0
307,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735744951406,12735744975982,308,196,140552.0,473878.0,0.0,0.0,1522848.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
308,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735745344578,12735745387355,309,125,76435.0,225420.0,60732.0,0.0,2543494.0,0.0,262144.0,0.0,11883232.0,11883232.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
309,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735745765052,12735745789748,310,196,142497.0,489615.0,0.0,0.0,1519537.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
310,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735746160148,12735746203246,311,125,81520.0,238308.0,60729.0,0.0,2549305.0,0.0,262144.0,0.0,11371234.0,11371234.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
311,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735746579099,12735746603875,312,196,143173.0,487687.0,0.0,0.0,1536121.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
312,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735746973594,12735747015970,313,125,79920.0,224630.0,60744.0,0.0,2535775.0,0.0,262144.0,0.0,11208998.0,11208998.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
313,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735747384125,12735747409222,314,196,137503.0,480069.0,0.0,0.0,1535921.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148328.0,148328.0,0.0,0.0,0.0,819200.0,196608.0
314,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735747779182,12735747822480,315,125,80481.0,240376.0,60741.0,0.0,2548507.0,0.0,262144.0,0.0,10870504.0,10870504.0,0.0,262144.0,0.0,216.0,216.0,0.0,0.0,0.0,4194304.0,0.0
315,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735748193883,12735748218940,316,196,144543.0,497911.0,0.0,0.0,1540086.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
316,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735748587576,12735748630473,317,125,79289.0,226189.0,60778.0,0.0,2541563.0,0.0,262144.0,0.0,9119052.0,9119052.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
317,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735748999791,12735749024688,318,196,144847.0,490792.0,0.0,0.0,1539476.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
318,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735749392723,12735749435380,319,125,81831.0,237730.0,60736.0,0.0,2541183.0,0.0,262144.0,0.0,10928578.0,10928578.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
319,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735749812275,12735749837372,320,196,137623.0,504031.0,0.0,0.0,1527157.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148304.0,148304.0,0.0,0.0,0.0,819200.0,196608.0
320,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735750204284,12735750247342,321,125,79984.0,223653.0,60680.0,0.0,2561564.0,0.0,262144.0,0.0,15174272.0,15174272.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
321,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735750611167,12735750636304,322,196,148638.0,514537.0,0.0,0.0,1544270.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
322,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735751011676,12735751054133,323,125,79529.0,219540.0,60740.0,0.0,2539969.0,0.0,262144.0,0.0,11037860.0,11037860.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
323,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735751423370,12735751448227,324,196,141356.0,489091.0,0.0,0.0,1543657.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
324,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735751819830,12735751862326,325,125,78891.0,234682.0,60783.0,0.0,2543822.0,0.0,262144.0,0.0,9018012.0,9018012.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
325,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735752232807,12735752257383,326,196,141674.0,484906.0,0.0,0.0,1521076.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
326,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735752623373,12735752666030,327,125,81763.0,220977.0,60738.0,0.0,2542694.0,0.0,262144.0,0.0,10993902.0,10993902.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
327,0,1,1280,1280,32768,512,0,0,108,4,48,64,matmulbias_kernel,12735753035548,12735753060485,328,196,143420.0,494937.0,0.0,0.0,1538851.0,2048.0,38912.0,0.0,0.0,0.0,0.0,38912.0,0.0,148320.0,148320.0,0.0,0.0,0.0,819200.0,196608.0
328,0,1,1280,1280,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",12735753429642,12735753472379,329,125,74694.0,206545.0,60778.0,0.0,2543676.0,0.0,262144.0,0.0,9349678.0,9349678.0,0.0,262144.0,0.0,224.0,224.0,0.0,0.0,0.0,4194304.0,0.0
